timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1701701280396,1229,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-3,,true,,19888,1000,5,5,null,1185,10,213
1701701281393,308,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,296,0,0
1701701280588,1107,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-5,,true,,19888,982,5,5,null,1063,7,197
1701701281454,258,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,247,0,0
1701701280643,1064,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-1,,true,,19888,994,5,5,null,1022,7,178
1701701281260,465,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,447,0,183
1701701281380,458,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,438,0,175
1701701281638,443,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,422,0,172
1701701281726,451,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,448,0,0
1701701281839,340,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,334,0,0
1701701281719,506,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,488,0,181
1701701281707,560,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,540,0,283
1701701282081,331,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,328,0,0
1701701282180,269,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,259,0,0
1701701281374,1067,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-4,,true,,19888,982,5,5,null,1031,9,175
1701701282268,285,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,273,0,0
1701701282179,388,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,375,0,0
1701701281258,1304,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-2,,true,,19888,1000,5,5,null,1270,6,183
1701701282227,355,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,345,0,0
1701701282413,260,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,248,0,0
1701701281636,1034,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-3,,true,,19888,994,5,5,null,998,3,172
1701701282555,294,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,283,0,0
1701701281705,1139,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-5,,true,,19888,1000,5,5,null,1096,6,283
1701701282454,443,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,424,0,172
1701701282583,325,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,311,0,0
1701701281717,1186,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-1,,true,,19888,982,5,5,null,1144,6,181
1701701282580,477,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,476,0,206
1701701282675,496,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,477,0,196
1701701282898,354,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,342,0,0
1701701283058,274,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,262,0,0
1701701282858,492,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,472,0,204
1701701282923,499,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,496,0,184
1701701283173,332,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,320,0,0
1701701283252,267,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,256,0,0
1701701282452,1064,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-4,,true,,19888,994,5,5,null,1022,3,172
1701701283333,258,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,245,0,0
1701701282577,1009,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-2,,true,,19888,1000,5,5,null,983,5,206
1701701283423,287,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,273,0,0
1701701283351,409,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,397,0,0
1701701283507,347,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,337,0,0
1701701282674,1175,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-3,,true,,19888,982,5,5,null,1134,6,196
1701701283522,443,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,432,0,164
1701701283711,281,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,269,0,0
1701701282922,1067,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-1,,true,,19888,1000,5,5,null,1038,3,184
1701701283592,431,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,412,0,162
1701701283760,308,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,295,0,0
1701701282855,1209,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-5,,true,,19888,994,5,5,null,1164,4,204
1701701283966,266,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,248,0,0
1701701284024,330,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,318,0,0
1701701283993,479,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,460,0,207
1701701284234,258,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,247,0,0
1701701283521,967,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-4,,true,,19888,982,5,5,null,927,5,164
1701701284069,566,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,547,0,184
1701701283862,837,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,786,0,526
1701701284354,353,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,344,0,0
1701701283591,1114,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-2,,true,,19888,994,5,5,null,1074,2,162
1701701284473,274,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,262,0,0
1701701284637,268,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,258,0,0
1701701284498,475,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,456,0,210
1701701284700,285,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,269,0,0
1701701284748,428,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,426,0,0
1701701283993,1181,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-1,,true,,19888,982,5,5,null,1148,3,207
1701701284712,477,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,462,0,181
1701701284908,320,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,309,0,0
1701701284069,1154,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-5,,true,,19888,994,5,5,null,1114,6,184
1701701284974,300,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,288,0,0
1701701284986,305,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,294,0,0
1701701283859,1427,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-3,,true,,19888,1000,5,5,null,1349,6,526
1701701285191,318,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,303,0,0
1701701285274,396,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,385,0,0
1701701284495,1171,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-4,,true,,19888,1000,5,5,null,1129,4,210
1701701285232,459,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,439,0,192
1701701285181,581,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,567,0,177
1701701285294,473,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,454,0,180
1701701285511,294,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,282,0,0
1701701284711,1089,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-2,,true,,19888,982,5,5,null,1047,6,181
1701701285692,278,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,264,0,0
1701701285768,305,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,294,0,0
1701701285763,314,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,300,0,0
1701701285671,461,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,441,0,185
1701701285971,340,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,330,0,0
1701701285231,1077,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-5,,true,,19888,1000,5,5,null,1033,4,192
1701701285812,510,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,494,0,185
1701701286074,262,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,251,0,0
1701701285293,1040,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-3,,true,,19888,982,5,5,null,999,4,180
1701701286079,272,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,262,0,0
1701701285179,1167,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-1,,true,,19888,994,5,5,null,1129,6,177
1701701286133,422,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,411,0,0
1701701286326,278,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,266,0,0
1701701286321,487,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,486,0,174
1701701286339,529,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,509,0,180
1701701286557,349,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,337,0,0
1701701285671,1232,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-4,,true,,19888,994,5,5,null,1189,3,185
1701701286353,617,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,585,0,182
1701701286604,392,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,380,0,0
1701701285808,1180,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-2,,true,,19888,1000,5,5,null,1140,8,185
1701701286810,298,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,286,0,0
1701701286869,275,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,263,0,0
1701701286970,314,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,302,0,0
1701701286908,443,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,423,0,166
1701701287109,303,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,302,0,0
1701701286319,1088,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-5,,true,,19888,982,5,5,null,1074,5,174
1701701287145,270,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,5780,440,5,5,https://www.blazedemo.com/confirmation.php,266,0,0
1701701286338,1074,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-3,,true,,19888,994,5,5,null,1038,4,180
1701701286997,461,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,446,0,161
1701701287285,255,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-1,text,true,,5780,446,5,5,https://www.blazedemo.com/confirmation.php,244,0,0
1701701286353,1186,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Ensaio - Ultimate Thread Group 1-1,,true,,19888,1000,5,5,null,1131,2,182
1701701287352,281,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,281,0,0
1701701287459,260,https://www.blazedemo.com/purchase.php,200,OK,Ensaio - Ultimate Thread Group 1-2,text,true,,6719,299,5,5,https://www.blazedemo.com/purchase.php,248,0,0
1701701287417,521,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-3,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,520,0,187
1701701287413,538,https://www.blazedemo.com/reserve.php,200,OK,Ensaio - Ultimate Thread Group 1-5,text,true,,7389,255,5,5,https://www.blazedemo.com/reserve.php,524,0,193
1701701287633,369,https://www.blazedemo.com/confirmation.php,200,OK,Ensaio - Ultimate Thread Group 1-4,text,true,,5780,428,5,5,https://www.blazedemo.com/confirmation.php,358,0,0
